Start Training
Train Epoch0 out_loss 1.8160066604614258, R2 -0.3621842861175537
Test Epoch2 layer9 out_loss 1.325783371925354, R2 -0.0006763935089111328
Train Epoch3 out_loss 1.33558988571167, R2 -0.0018231868743896484
Test Epoch3 layer0 out_loss 1.3222943544387817, R2 0.001957118511199951
Test Epoch3 layer1 out_loss 1.3246809244155884, R2 0.0001558065414428711
Test Epoch3 layer2 out_loss 1.3271114826202393, R2 -0.0016788244247436523
Test Epoch3 layer3 out_loss 1.325245976448059, R2 -0.0002707242965698242
Test Epoch3 layer4 out_loss 1.3258761167526245, R2 -0.0007463693618774414
Test Epoch3 layer5 out_loss 1.3242837190628052, R2 0.00045561790466308594
Test Epoch3 layer6 out_loss 1.3253881931304932, R2 -0.0003781318664550781
Test Epoch3 layer7 out_loss 1.3283185958862305, R2 -0.0025899410247802734
Test Epoch3 layer8 out_loss 1.3254742622375488, R2 -0.0004429817199707031
Test Epoch3 layer9 out_loss 1.3262939453125, R2 -0.0010616779327392578
Train Epoch4 out_loss 1.3354090452194214, R2 -0.0016875267028808594
Test Epoch4 layer0 out_loss 1.3267288208007812, R2 -0.0013898611068725586
Test Epoch4 layer1 out_loss 1.3262138366699219, R2 -0.0010012388229370117
Test Epoch4 layer2 out_loss 1.326964259147644, R2 -0.0015676021575927734
Test Epoch4 layer3 out_loss 1.3264915943145752, R2 -0.001210927963256836
Test Epoch4 layer4 out_loss 1.326776146888733, R2 -0.0014257431030273438
Test Epoch4 layer5 out_loss 1.3259605169296265, R2 -0.0008100271224975586
Test Epoch4 layer6 out_loss 1.326749324798584, R2 -0.001405477523803711
Test Epoch4 layer7 out_loss 1.3286978006362915, R2 -0.0028761625289916992
Test Epoch4 layer8 out_loss 1.3274550437927246, R2 -0.0019381046295166016
Test Epoch4 layer9 out_loss 1.326161503791809, R2 -0.0009616613388061523
Train Epoch5 out_loss 1.3347371816635132, R2 -0.001183629035949707
Test Epoch5 layer0 out_loss 1.3215131759643555, R2 0.00254666805267334
Test Epoch5 layer1 out_loss 1.3374398946762085, R2 -0.009474396705627441
Test Epoch5 layer2 out_loss 1.3436402082443237, R2 -0.014154314994812012
Test Epoch5 layer3 out_loss 1.3358187675476074, R2 -0.008250832557678223
Test Epoch5 layer4 out_loss 1.3328697681427002, R2 -0.006025075912475586
Test Epoch5 layer5 out_loss 1.330482840538025, R2 -0.004223465919494629
Test Epoch5 layer6 out_loss 1.3324791193008423, R2 -0.005730152130126953
Test Epoch5 layer7 out_loss 1.3302059173583984, R2 -0.004014372825622559
Test Epoch5 layer8 out_loss 1.325797438621521, R2 -0.0006868839263916016
Test Epoch5 layer9 out_loss 1.338180422782898, R2 -0.010033369064331055
Train Epoch6 out_loss 1.3328362703323364, R2 0.00024259090423583984
Test Epoch6 layer0 out_loss 1.3218857049942017, R2 0.0022655725479125977
Test Epoch6 layer1 out_loss 1.3249260187149048, R2 -2.9206275939941406e-05
Test Epoch6 layer2 out_loss 1.326271891593933, R2 -0.0010451078414916992
Test Epoch6 layer3 out_loss 1.3302842378616333, R2 -0.004073500633239746
Test Epoch6 layer4 out_loss 1.3319727182388306, R2 -0.0053479671478271484
Test Epoch6 layer5 out_loss 1.3412638902664185, R2 -0.012360692024230957
Test Epoch6 layer6 out_loss 1.3257768154144287, R2 -0.00067138671875
Test Epoch6 layer7 out_loss 1.3255773782730103, R2 -0.0005208253860473633
Test Epoch6 layer8 out_loss 1.3256731033325195, R2 -0.0005930662155151367
Test Epoch6 layer9 out_loss 1.3273943662643433, R2 -0.0018923282623291016
Train Epoch7 out_loss 1.3343333005905151, R2 -0.0008803606033325195
Test Epoch7 layer0 out_loss 1.3145846128463745, R2 0.0077762603759765625
Test Epoch7 layer1 out_loss 1.3323619365692139, R2 -0.0056416988372802734
Test Epoch7 layer2 out_loss 1.3361397981643677, R2 -0.008493185043334961
Test Epoch7 layer3 out_loss 1.3299866914749146, R2 -0.0038489103317260742
Test Epoch7 layer4 out_loss 1.3264509439468384, R2 -0.0011801719665527344
Test Epoch7 layer5 out_loss 1.3256911039352417, R2 -0.0006066560745239258
Test Epoch7 layer6 out_loss 1.327170491218567, R2 -0.0017232894897460938
Test Epoch7 layer7 out_loss 1.325771450996399, R2 -0.0006673336029052734
Test Epoch7 layer8 out_loss 1.3256679773330688, R2 -0.0005892515182495117
Test Epoch7 layer9 out_loss 1.325003981590271, R2 -8.797645568847656e-05
Train Epoch8 out_loss 1.3342992067337036, R2 -0.0008550882339477539
Test Epoch8 layer0 out_loss 1.3214513063430786, R2 0.002593398094177246
Test Epoch8 layer1 out_loss 1.3198423385620117, R2 0.00380784273147583
Test Epoch8 layer2 out_loss 1.3288105726242065, R2 -0.002961277961730957
Test Epoch8 layer3 out_loss 1.3336337804794312, R2 -0.006601691246032715
Test Epoch8 layer4 out_loss 1.3514139652252197, R2 -0.020021796226501465
Test Epoch8 layer5 out_loss 1.3352913856506348, R2 -0.007852792739868164
Test Epoch8 layer6 out_loss 1.32598876953125, R2 -0.0008313655853271484
Test Epoch8 layer7 out_loss 1.3343998193740845, R2 -0.007179856300354004
Test Epoch8 layer8 out_loss 1.3294894695281982, R2 -0.003473639488220215
Test Epoch8 layer9 out_loss 1.3318898677825928, R2 -0.005285382270812988
Train Epoch9 out_loss 1.3048845529556274, R2 0.02120840549468994
Test Epoch9 layer0 out_loss 0.912733793258667, R2 0.31108570098876953
Test Epoch9 layer1 out_loss 0.8815246820449829, R2 0.3346417546272278
Test Epoch9 layer2 out_loss 0.8631430268287659, R2 0.3485158681869507
Test Epoch9 layer3 out_loss 0.836087703704834, R2 0.3689367175102234
Test Epoch9 layer4 out_loss 0.8585854172706604, R2 0.3519558906555176
Test Epoch9 layer5 out_loss 0.8328429460525513, R2 0.3713858127593994
Test Epoch9 layer6 out_loss 0.8909958600997925, R2 0.3274930715560913
Test Epoch9 layer7 out_loss 1.1420443058013916, R2 0.13800644874572754
Test Epoch9 layer8 out_loss 0.9511012434959412, R2 0.28212666511535645
Test Epoch9 layer9 out_loss 1.2503472566604614, R2 0.056261420249938965
Train Epoch10 out_loss 1.039908766746521, R2 0.2199665904045105
Test Epoch10 layer0 out_loss 1.2553125619888306, R2 0.052513718605041504
Test Epoch10 layer1 out_loss 1.1380137205123901, R2 0.14104866981506348
Test Epoch10 layer2 out_loss 1.0978827476501465, R2 0.1713387370109558
Test Epoch10 layer3 out_loss 1.1133487224578857, R2 0.15966534614562988
Test Epoch10 layer4 out_loss 1.1225125789642334, R2 0.15274864435195923
Test Epoch10 layer5 out_loss 1.1568454504013062, R2 0.12683480978012085
Test Epoch10 layer6 out_loss 1.151989221572876, R2 0.1305001974105835
Test Epoch10 layer7 out_loss 1.1623308658599854, R2 0.12269449234008789
Test Epoch10 layer8 out_loss 1.2523547410964966, R2 0.05474621057510376
Test Epoch10 layer9 out_loss 1.3571395874023438, R2 -0.024343490600585938
Train Epoch11 out_loss 0.8406522274017334, R2 0.36942780017852783
Test Epoch11 layer0 out_loss 0.7421539425849915, R2 0.43983614444732666
Test Epoch11 layer1 out_loss 0.7707375288009644, R2 0.4182618260383606
Test Epoch11 layer2 out_loss 0.7824563384056091, R2 0.40941667556762695
Test Epoch11 layer3 out_loss 0.7702129483222961, R2 0.4186577796936035
Test Epoch11 layer4 out_loss 0.7708091139793396, R2 0.4182078242301941
Test Epoch11 layer5 out_loss 0.8095967769622803, R2 0.38893163204193115
Test Epoch11 layer6 out_loss 0.8356084823608398, R2 0.36929845809936523
Test Epoch11 layer7 out_loss 0.8727321028709412, R2 0.34127819538116455
Test Epoch11 layer8 out_loss 0.8798781037330627, R2 0.33588457107543945
Test Epoch11 layer9 out_loss 0.9325501918792725, R2 0.29612869024276733
Train Epoch12 out_loss 0.8131454586982727, R2 0.3900616765022278
Test Epoch12 layer0 out_loss 0.654187798500061, R2 0.5062313079833984
Test Epoch12 layer1 out_loss 0.6455676555633545, R2 0.5127376317977905
Test Epoch12 layer2 out_loss 0.6523397564888, R2 0.5076262354850769
Test Epoch12 layer3 out_loss 0.6621742844581604, R2 0.5002032518386841
Test Epoch12 layer4 out_loss 0.6795420050621033, R2 0.4870944619178772
Test Epoch12 layer5 out_loss 0.6859035491943359, R2 0.48229289054870605
Test Epoch12 layer6 out_loss 0.6860100626945496, R2 0.48221248388290405
Test Epoch12 layer7 out_loss 0.6732252240180969, R2 0.49186229705810547
Test Epoch12 layer8 out_loss 0.6816390156745911, R2 0.4855116605758667
Test Epoch12 layer9 out_loss 0.6830898523330688, R2 0.4844166040420532
Train Epoch13 out_loss 0.8036606907844543, R2 0.39717596769332886
Test Epoch13 layer0 out_loss 0.6399588584899902, R2 0.5169711112976074
Test Epoch13 layer1 out_loss 0.6220600605010986, R2 0.5304807424545288
Test Epoch13 layer2 out_loss 0.6164549589157104, R2 0.5347113609313965
Test Epoch13 layer3 out_loss 0.616448700428009, R2 0.5347161293029785
Test Epoch13 layer4 out_loss 0.6294118165969849, R2 0.524931788444519
Test Epoch13 layer5 out_loss 0.6298189163208008, R2 0.5246245265007019
Test Epoch13 layer6 out_loss 0.6396012306213379, R2 0.5172410011291504
Test Epoch13 layer7 out_loss 0.6672333478927612, R2 0.49638479948043823
Test Epoch13 layer8 out_loss 0.690944492816925, R2 0.47848814725875854
Test Epoch13 layer9 out_loss 0.7245886921882629, R2 0.45309412479400635
Train Epoch14 out_loss 0.7259166836738586, R2 0.45549100637435913
Test Epoch14 layer0 out_loss 0.6418070197105408, R2 0.5155761241912842
Test Epoch14 layer1 out_loss 0.6370047926902771, R2 0.5192008018493652
Test Epoch14 layer2 out_loss 0.624651312828064, R2 0.5285249948501587
Test Epoch14 layer3 out_loss 0.6251699328422546, R2 0.5281335115432739
Test Epoch14 layer4 out_loss 0.626923680305481, R2 0.526809811592102
Test Epoch14 layer5 out_loss 0.6241129636764526, R2 0.5289312601089478
Test Epoch14 layer6 out_loss 0.6271824836730957, R2 0.5266144275665283
Test Epoch14 layer7 out_loss 0.6230165958404541, R2 0.5297588109970093
Test Epoch14 layer8 out_loss 0.6290232539176941, R2 0.5252251029014587
Test Epoch14 layer9 out_loss 0.6312036514282227, R2 0.5235793590545654
Train Epoch15 out_loss 0.7055030465126038, R2 0.47080379724502563
Test Epoch15 layer0 out_loss 0.5885496139526367, R2 0.5557738542556763
Test Epoch15 layer1 out_loss 0.5792819261550903, R2 0.5627688765525818
Test Epoch15 layer2 out_loss 0.5632648468017578, R2 0.5748583078384399
Test Epoch15 layer3 out_loss 0.5641235113143921, R2 0.5742101669311523
Test Epoch15 layer4 out_loss 0.5694700479507446, R2 0.5701746940612793
Test Epoch15 layer5 out_loss 0.5718419551849365, R2 0.5683844685554504
Test Epoch15 layer6 out_loss 0.5736185908317566, R2 0.5670434832572937
Test Epoch15 layer7 out_loss 0.5765202641487122, R2 0.564853310585022
Test Epoch15 layer8 out_loss 0.5748892426490784, R2 0.5660843849182129
Test Epoch15 layer9 out_loss 0.574342668056488, R2 0.5664969682693481
Train Epoch16 out_loss 0.655190110206604, R2 0.5085428953170776
Test Epoch16 layer0 out_loss 0.5852742791175842, R2 0.5582460165023804
Test Epoch16 layer1 out_loss 0.572455108165741, R2 0.5679216384887695
Test Epoch16 layer2 out_loss 0.5649605989456177, R2 0.5735783576965332
Test Epoch16 layer3 out_loss 0.5784276723861694, R2 0.5634136199951172
Test Epoch16 layer4 out_loss 0.5786815285682678, R2 0.5632220506668091
Test Epoch16 layer5 out_loss 0.5855712890625, R2 0.5580217838287354
Test Epoch16 layer6 out_loss 0.6000566482543945, R2 0.5470885038375854
Test Epoch16 layer7 out_loss 0.609917402267456, R2 0.539645791053772
Test Epoch16 layer8 out_loss 0.6111723780632019, R2 0.5386985540390015
Test Epoch16 layer9 out_loss 0.6409448385238647, R2 0.5162268877029419
Train Epoch17 out_loss 0.64373379945755, R2 0.5171364545822144
Test Epoch17 layer0 out_loss 0.6711966395378113, R2 0.4933934211730957
Test Epoch17 layer1 out_loss 0.6131009459495544, R2 0.5372429490089417
Test Epoch17 layer2 out_loss 0.6195881366729736, R2 0.5323464870452881
Test Epoch17 layer3 out_loss 0.7134597897529602, R2 0.46149396896362305
Test Epoch17 layer4 out_loss 0.6858734488487244, R2 0.4823155999183655
Test Epoch17 layer5 out_loss 0.7310009598731995, R2 0.44825422763824463
Test Epoch17 layer6 out_loss 0.6190036535263062, R2 0.5327876806259155
Test Epoch17 layer7 out_loss 0.651265025138855, R2 0.5084373950958252
Test Epoch17 layer8 out_loss 0.6641653776168823, R2 0.49870049953460693
Test Epoch17 layer9 out_loss 0.6568663716316223, R2 0.5042096376419067
Train Epoch18 out_loss 0.6395970582962036, R2 0.5202397108078003
Test Epoch18 layer0 out_loss 0.5929421186447144, R2 0.5524584650993347
Test Epoch18 layer1 out_loss 0.5723468065261841, R2 0.5680034160614014
Test Epoch18 layer2 out_loss 0.5386273264884949, R2 0.5934542417526245
Test Epoch18 layer3 out_loss 0.53046053647995, R2 0.5996183156967163
Test Epoch18 layer4 out_loss 0.5386487245559692, R2 0.5934380292892456
Test Epoch18 layer5 out_loss 0.5455063581466675, R2 0.5882620811462402
Test Epoch18 layer6 out_loss 0.5438335537910461, R2 0.5895246863365173
Test Epoch18 layer7 out_loss 0.5539039373397827, R2 0.5819237232208252
Test Epoch18 layer8 out_loss 0.5562669038772583, R2 0.580140233039856
Test Epoch18 layer9 out_loss 0.56557697057724, R2 0.573113203048706
Train Epoch19 out_loss 0.5984393954277039, R2 0.5511118173599243
Test Epoch19 layer0 out_loss 0.5998114347457886, R2 0.5472736358642578
Test Epoch19 layer1 out_loss 0.5744615197181702, R2 0.5664072036743164
Test Epoch19 layer2 out_loss 0.5857300162315369, R2 0.5579019784927368
Test Epoch19 layer3 out_loss 0.5933004021644592, R2 0.5521880388259888
Test Epoch19 layer4 out_loss 0.587870180606842, R2 0.5562866926193237
Test Epoch19 layer5 out_loss 0.5984266996383667, R2 0.5483187437057495
Test Epoch19 layer6 out_loss 0.5986812710762024, R2 0.5481266975402832
Test Epoch19 layer7 out_loss 0.6036038398742676, R2 0.5444111824035645
Test Epoch19 layer8 out_loss 0.6235642433166504, R2 0.5293453931808472
Test Epoch19 layer9 out_loss 0.6424875259399414, R2 0.5150625109672546
Train Epoch20 out_loss 0.6021398305892944, R2 0.5483359694480896
Test Epoch20 layer0 out_loss 0.5855296850204468, R2 0.558053195476532
Test Epoch20 layer1 out_loss 0.6053094267845154, R2 0.5431238412857056
Test Epoch20 layer2 out_loss 0.613118588924408, R2 0.5372296571731567
Test Epoch20 layer3 out_loss 0.6750884652137756, R2 0.4904559254646301
Test Epoch20 layer4 out_loss 0.6810125112533569, R2 0.48598456382751465
Test Epoch20 layer5 out_loss 0.6539895534515381, R2 0.5063809752464294
Test Epoch20 layer6 out_loss 0.6559209823608398, R2 0.5049232244491577
Test Epoch20 layer7 out_loss 0.67742520570755, R2 0.4886922240257263
Test Epoch20 layer8 out_loss 0.686680257320404, R2 0.4817066192626953
Test Epoch20 layer9 out_loss 0.7193774580955505, R2 0.4570274353027344
Train Epoch21 out_loss 0.5849990844726562, R2 0.5611931085586548
Test Epoch21 layer0 out_loss 0.5389881134033203, R2 0.5931819677352905
Test Epoch21 layer1 out_loss 0.5138773322105408, R2 0.6121350526809692
Test Epoch21 layer2 out_loss 0.49448972940444946, R2 0.6267684698104858
Test Epoch21 layer3 out_loss 0.4938872456550598, R2 0.6272231936454773
Test Epoch21 layer4 out_loss 0.4903371334075928, R2 0.629902720451355
Test Epoch21 layer5 out_loss 0.492910236120224, R2 0.6279606819152832
Test Epoch21 layer6 out_loss 0.5026323199272156, R2 0.6206225752830505
Test Epoch21 layer7 out_loss 0.4960886538028717, R2 0.6255615949630737
Test Epoch21 layer8 out_loss 0.5003266930580139, R2 0.6223628520965576
Test Epoch21 layer9 out_loss 0.5020607709884644, R2 0.6210539937019348
Train Epoch22 out_loss 0.5936914086341858, R2 0.5546731352806091
Test Epoch22 layer0 out_loss 0.5381548404693604, R2 0.5938108563423157
Test Epoch22 layer1 out_loss 0.5195165872573853, R2 0.6078786849975586
Test Epoch22 layer2 out_loss 0.4964940845966339, R2 0.6252555847167969
Test Epoch22 layer3 out_loss 0.5130066275596619, R2 0.6127922534942627
Test Epoch22 layer4 out_loss 0.5148023366928101, R2 0.6114369034767151
Test Epoch22 layer5 out_loss 0.5036073923110962, R2 0.6198866367340088
Test Epoch22 layer6 out_loss 0.515330970287323, R2 0.6110379099845886
Test Epoch22 layer7 out_loss 0.5143791437149048, R2 0.6117563247680664
Test Epoch22 layer8 out_loss 0.5092757344245911, R2 0.6156082153320312
Test Epoch22 layer9 out_loss 0.513227105140686, R2 0.6126258373260498
Train Epoch23 out_loss 0.6069213151931763, R2 0.5447492599487305
Test Epoch23 layer0 out_loss 0.6286357641220093, R2 0.5255175232887268
Test Epoch23 layer1 out_loss 0.5740765929222107, R2 0.5666978359222412
Test Epoch23 layer2 out_loss 0.5379515886306763, R2 0.5939642786979675
Test Epoch23 layer3 out_loss 0.5623849034309387, R2 0.5755224227905273
Test Epoch23 layer4 out_loss 0.5734420418739319, R2 0.5671767592430115
Test Epoch23 layer5 out_loss 0.6170342564582825, R2 0.534274160861969
Test Epoch23 layer6 out_loss 0.6274033188819885, R2 0.5264477729797363
Test Epoch23 layer7 out_loss 0.6215295791625977, R2 0.5308811664581299
Test Epoch23 layer8 out_loss 0.6479223370552063, R2 0.5109604597091675
Test Epoch23 layer9 out_loss 0.6715307831764221, R2 0.49314117431640625
Train Epoch24 out_loss 0.5725342631340027, R2 0.5705432295799255
Test Epoch24 layer0 out_loss 0.5339605808258057, R2 0.596976637840271
Test Epoch24 layer1 out_loss 0.5110432505607605, R2 0.6142742037773132
Test Epoch24 layer2 out_loss 0.5035437941551208, R2 0.6199346780776978
Test Epoch24 layer3 out_loss 0.5070554614067078, R2 0.6172840595245361
Test Epoch24 layer4 out_loss 0.5110459327697754, R2 0.6142721176147461
Test Epoch24 layer5 out_loss 0.5194095373153687, R2 0.6079594492912292
Test Epoch24 layer6 out_loss 0.5315276384353638, R2 0.5988129377365112
Test Epoch24 layer7 out_loss 0.5361974239349365, R2 0.5952882766723633
Test Epoch24 layer8 out_loss 0.5357951521873474, R2 0.5955919027328491
Test Epoch24 layer9 out_loss 0.5341617465019226, R2 0.5968247652053833
Train Epoch25 out_loss 0.5424449443817139, R2 0.5931130647659302
Test Epoch25 layer0 out_loss 0.6025534868240356, R2 0.5452039241790771
Test Epoch25 layer1 out_loss 0.5658740401268005, R2 0.572888970375061
Test Epoch25 layer2 out_loss 0.5464910268783569, R2 0.5875188112258911
Test Epoch25 layer3 out_loss 0.5430925488471985, R2 0.5900839567184448
Test Epoch25 layer4 out_loss 0.5679895877838135, R2 0.5712921619415283
Test Epoch25 layer5 out_loss 0.5830486416816711, R2 0.55992591381073
Test Epoch25 layer6 out_loss 0.5758885145187378, R2 0.5653301477432251
Test Epoch25 layer7 out_loss 0.5726948976516724, R2 0.5677406787872314
Test Epoch25 layer8 out_loss 0.5712952017784119, R2 0.5687971115112305
Test Epoch25 layer9 out_loss 0.5794224739074707, R2 0.5626628398895264
Train Epoch26 out_loss 0.5889229774475098, R2 0.5582497715950012
Test Epoch26 layer0 out_loss 0.7068476676940918, R2 0.4664846658706665
Test Epoch26 layer1 out_loss 0.6843617558479309, R2 0.4834566116333008
Test Epoch26 layer2 out_loss 0.6582193374633789, R2 0.50318843126297
Test Epoch26 layer3 out_loss 0.8172788619995117, R2 0.38313329219818115
Test Epoch26 layer4 out_loss 0.6539202928543091, R2 0.5064332485198975
Test Epoch26 layer5 out_loss 0.7180616855621338, R2 0.45802056789398193
Test Epoch26 layer6 out_loss 0.7092283368110657, R2 0.4646878242492676
Test Epoch26 layer7 out_loss 0.6821990609169006, R2 0.4850890040397644
Test Epoch26 layer8 out_loss 0.7230294346809387, R2 0.45427095890045166
Test Epoch26 layer9 out_loss 0.7006537914276123, R2 0.4711596965789795
Train Epoch27 out_loss 0.623164713382721, R2 0.5325651168823242
Test Epoch27 layer0 out_loss 0.5354083776473999, R2 0.595883846282959
Test Epoch27 layer1 out_loss 0.4958558976650238, R2 0.6257373094558716
Test Epoch27 layer2 out_loss 0.4835689663887024, R2 0.6350111961364746
Test Epoch27 layer3 out_loss 0.48429039120674133, R2 0.6344667077064514
Test Epoch27 layer4 out_loss 0.4881293773651123, R2 0.6315691471099854
Test Epoch27 layer5 out_loss 0.49377772212028503, R2 0.6273058652877808
Test Epoch27 layer6 out_loss 0.49414774775505066, R2 0.6270265579223633
Test Epoch27 layer7 out_loss 0.49054837226867676, R2 0.6297433376312256
Test Epoch27 layer8 out_loss 0.4925452172756195, R2 0.6282361745834351
Test Epoch27 layer9 out_loss 0.49993789196014404, R2 0.6226562857627869
Train Epoch28 out_loss 0.5449510216712952, R2 0.591233491897583
Test Epoch28 layer0 out_loss 0.5857020616531372, R2 0.5579230785369873
Test Epoch28 layer1 out_loss 0.5251503586769104, R2 0.6036263704299927
Test Epoch28 layer2 out_loss 0.5117495656013489, R2 0.6137410402297974
Test Epoch28 layer3 out_loss 0.5258719325065613, R2 0.6030817627906799
Test Epoch28 layer4 out_loss 0.5277451276779175, R2 0.6016678810119629
Test Epoch28 layer5 out_loss 0.5455628037452698, R2 0.5882194638252258
Test Epoch28 layer6 out_loss 0.5624380111694336, R2 0.5754823684692383
Test Epoch28 layer7 out_loss 0.5698026418685913, R2 0.5699236989021301
Test Epoch28 layer8 out_loss 0.5837380886077881, R2 0.5594054460525513
Test Epoch28 layer9 out_loss 0.5820533037185669, R2 0.5606771111488342
Train Epoch29 out_loss 0.5865378379821777, R2 0.5600388050079346
Test Epoch29 layer0 out_loss 0.5117071866989136, R2 0.6137731075286865
Test Epoch29 layer1 out_loss 0.4952676296234131, R2 0.6261813640594482
Test Epoch29 layer2 out_loss 0.4883556067943573, R2 0.6313983798027039
Test Epoch29 layer3 out_loss 0.49908447265625, R2 0.6233004331588745
Test Epoch29 layer4 out_loss 0.5078285336494446, R2 0.6167005896568298
Test Epoch29 layer5 out_loss 0.5103311538696289, R2 0.6148116588592529
Test Epoch29 layer6 out_loss 0.5198361277580261, R2 0.6076374650001526
Test Epoch29 layer7 out_loss 0.5141534805297852, R2 0.6119266748428345
Test Epoch29 layer8 out_loss 0.5308724641799927, R2 0.5993074178695679
Test Epoch29 layer9 out_loss 0.5297822952270508, R2 0.6001303195953369
Train Epoch30 out_loss 0.5768294334411621, R2 0.5673209428787231
Test Epoch30 layer0 out_loss 0.6389601826667786, R2 0.517724871635437
Test Epoch30 layer1 out_loss 0.5834106206893921, R2 0.5596526265144348
Test Epoch30 layer2 out_loss 0.6530726552009583, R2 0.5070730447769165
Test Epoch30 layer3 out_loss 0.6691886186599731, R2 0.49490904808044434
Test Epoch30 layer4 out_loss 0.6784377098083496, R2 0.48792797327041626
Test Epoch30 layer5 out_loss 0.6581261157989502, R2 0.5032588243484497
Test Epoch30 layer6 out_loss 0.666745662689209, R2 0.49675291776657104
Test Epoch30 layer7 out_loss 0.6284490823745728, R2 0.5256584882736206
Test Epoch30 layer8 out_loss 0.6591128706932068, R2 0.5025140047073364
Test Epoch30 layer9 out_loss 0.6473000645637512, R2 0.5114300847053528
Train Epoch31 out_loss 0.556715726852417, R2 0.5824087858200073
Test Epoch31 layer0 out_loss 0.6082009673118591, R2 0.5409413576126099
Test Epoch31 layer1 out_loss 0.532869279384613, R2 0.5978003144264221
Test Epoch31 layer2 out_loss 0.5202761888504028, R2 0.6073052883148193
Test Epoch31 layer3 out_loss 0.5211833119392395, R2 0.6066206097602844
Test Epoch31 layer4 out_loss 0.5249407291412354, R2 0.6037846207618713
Test Epoch31 layer5 out_loss 0.527900755405426, R2 0.6015504598617554
Test Epoch31 layer6 out_loss 0.5315210223197937, R2 0.5988179445266724
Test Epoch31 layer7 out_loss 0.5317254662513733, R2 0.5986636281013489
Test Epoch31 layer8 out_loss 0.5305469036102295, R2 0.5995531678199768
Test Epoch31 layer9 out_loss 0.5282474160194397, R2 0.6012887954711914
Train Epoch32 out_loss 0.5627918839454651, R2 0.5778509378433228
Test Epoch32 layer0 out_loss 0.564265251159668, R2 0.5741032361984253
Test Epoch32 layer1 out_loss 0.5171816945075989, R2 0.6096409559249878
Test Epoch32 layer2 out_loss 0.4978998601436615, R2 0.6241945624351501
Test Epoch32 layer3 out_loss 0.49979251623153687, R2 0.6227660179138184
Test Epoch32 layer4 out_loss 0.49028095602989197, R2 0.6299451589584351
Test Epoch32 layer5 out_loss 0.48940983414649963, R2 0.6306026577949524
Test Epoch32 layer6 out_loss 0.486076682806015, R2 0.6331185102462769
Test Epoch32 layer7 out_loss 0.4856800436973572, R2 0.6334178447723389
Test Epoch32 layer8 out_loss 0.49007102847099304, R2 0.630103588104248
Test Epoch32 layer9 out_loss 0.4971666634082794, R2 0.6247479915618896
Train Epoch33 out_loss 0.5551766157150269, R2 0.5835631489753723
Test Epoch33 layer0 out_loss 0.5014781355857849, R2 0.6214936971664429
Test Epoch33 layer1 out_loss 0.47838300466537476, R2 0.6389255523681641
Test Epoch33 layer2 out_loss 0.4730786979198456, R2 0.6429290771484375
Test Epoch33 layer3 out_loss 0.4708263576030731, R2 0.6446291208267212
