Start Training
Train Epoch0 out_loss 1.7125226259231567, R2 -0.281907320022583
Test Epoch18 layer0 out_loss 0.5331135988235474, R2 0.5943068265914917
Test Epoch18 layer1 out_loss 0.5560675859451294, R2 0.5768390893936157
Test Epoch18 layer2 out_loss 0.5574068427085876, R2 0.5758199691772461
Test Epoch18 layer3 out_loss 0.5610714554786682, R2 0.5730311870574951
Test Epoch18 layer4 out_loss 0.5703914165496826, R2 0.5659388303756714
Test Epoch18 layer5 out_loss 0.5783820152282715, R2 0.5598580837249756
Test Epoch18 layer6 out_loss 0.5940950512886047, R2 0.5479006767272949
Test Epoch18 layer7 out_loss 0.5964521169662476, R2 0.5461069345474243
Train Epoch19 out_loss 0.5951197743415833, R2 0.554523229598999
Test Epoch19 layer0 out_loss 0.5998235940933228, R2 0.5435413122177124
Test Epoch19 layer1 out_loss 0.5851001739501953, R2 0.5547456741333008
Test Epoch19 layer2 out_loss 0.6019927263259888, R2 0.5418906211853027
Test Epoch19 layer3 out_loss 0.6327272057533264, R2 0.5185019969940186
Test Epoch19 layer4 out_loss 0.6098582744598389, R2 0.5359050035476685
Test Epoch19 layer5 out_loss 0.6553581953048706, R2 0.5012801289558411
Test Epoch19 layer6 out_loss 0.7222577929496765, R2 0.45037031173706055
Test Epoch19 layer7 out_loss 0.6874825358390808, R2 0.47683387994766235
Train Epoch20 out_loss 0.5615969896316528, R2 0.579616904258728
Test Epoch20 layer0 out_loss 0.5420235395431519, R2 0.5875264406204224
Test Epoch20 layer1 out_loss 0.5361887812614441, R2 0.5919666290283203
Test Epoch20 layer2 out_loss 0.5422279238700867, R2 0.5873709321022034
Test Epoch20 layer3 out_loss 0.5443692207336426, R2 0.585741400718689
Test Epoch20 layer4 out_loss 0.5500362515449524, R2 0.5814288854598999
Test Epoch20 layer5 out_loss 0.5509073138237, R2 0.580765962600708
Test Epoch20 layer6 out_loss 0.558677077293396, R2 0.5748533010482788
Test Epoch20 layer7 out_loss 0.5542182922363281, R2 0.5782463550567627
Train Epoch21 out_loss 0.5735409259796143, R2 0.5706764459609985
Test Epoch21 layer0 out_loss 0.5856754779815674, R2 0.5543078184127808
Test Epoch21 layer1 out_loss 0.567443311214447, R2 0.5681823492050171
Test Epoch21 layer2 out_loss 0.5853307247161865, R2 0.554570198059082
Test Epoch21 layer3 out_loss 0.5632239580154419, R2 0.5713931918144226
Test Epoch21 layer4 out_loss 0.6006999015808105, R2 0.5428744554519653
Test Epoch21 layer5 out_loss 0.5920372605323792, R2 0.549466609954834
Test Epoch21 layer6 out_loss 0.6211134195327759, R2 0.5273399353027344
Test Epoch21 layer7 out_loss 0.6115459203720093, R2 0.5346207618713379
Train Epoch22 out_loss 0.5586448907852173, R2 0.5818269848823547
Test Epoch22 layer0 out_loss 0.5247035622596741, R2 0.6007067561149597
Test Epoch22 layer1 out_loss 0.5203508138656616, R2 0.6040191650390625
Test Epoch22 layer2 out_loss 0.5169678926467896, R2 0.6065934896469116
Test Epoch22 layer3 out_loss 0.5203024744987488, R2 0.6040559411048889
Test Epoch22 layer4 out_loss 0.5204178690910339, R2 0.6039681434631348
Test Epoch22 layer5 out_loss 0.5265436768531799, R2 0.5993064641952515
Test Epoch22 layer6 out_loss 0.5264366269111633, R2 0.5993878841400146
Test Epoch22 layer7 out_loss 0.5302672386169434, R2 0.5964728593826294
Train Epoch23 out_loss 0.5354170799255371, R2 0.599213719367981
Test Epoch23 layer0 out_loss 0.5083287358283997, R2 0.6131677627563477
Test Epoch23 layer1 out_loss 0.5174067616462708, R2 0.6062595248222351
Test Epoch23 layer2 out_loss 0.5219905972480774, R2 0.6027712821960449
Test Epoch23 layer3 out_loss 0.5293673276901245, R2 0.5971577167510986
Test Epoch23 layer4 out_loss 0.5268944501876831, R2 0.5990395545959473
Test Epoch23 layer5 out_loss 0.5221322178840637, R2 0.602663516998291
Test Epoch23 layer6 out_loss 0.5185312032699585, R2 0.6054038405418396
Test Epoch23 layer7 out_loss 0.5203767418861389, R2 0.6039993762969971
Train Epoch24 out_loss 0.5302472710609436, R2 0.6030837297439575
Test Epoch24 layer0 out_loss 0.6173805594444275, R2 0.5301806926727295
Test Epoch24 layer1 out_loss 0.5985287427902222, R2 0.5445266962051392
Test Epoch24 layer2 out_loss 0.5770903825759888, R2 0.5608410239219666
Test Epoch24 layer3 out_loss 0.6172670125961304, R2 0.5302671194076538
Test Epoch24 layer4 out_loss 0.6353874206542969, R2 0.5164775848388672
Test Epoch24 layer5 out_loss 0.6400222182273865, R2 0.5129506587982178
Test Epoch24 layer6 out_loss 0.6344586610794067, R2 0.5171843767166138
Test Epoch24 layer7 out_loss 0.6241069436073303, R2 0.5250619649887085
Train Epoch25 out_loss 0.5510901808738708, R2 0.5874817967414856
Test Epoch25 layer0 out_loss 0.6385006904602051, R2 0.5141084790229797
Test Epoch25 layer1 out_loss 0.5712220668792725, R2 0.5653067231178284
Test Epoch25 layer2 out_loss 0.5742077231407166, R2 0.5630346536636353
Test Epoch25 layer3 out_loss 0.5791144371032715, R2 0.5593007206916809
Test Epoch25 layer4 out_loss 0.5686038732528687, R2 0.5672991275787354
Test Epoch25 layer5 out_loss 0.5698519945144653, R2 0.5663493275642395
Test Epoch25 layer6 out_loss 0.5734587907791138, R2 0.5636045932769775
Test Epoch25 layer7 out_loss 0.5687316060066223, R2 0.5672019720077515
Train Epoch26 out_loss 0.5242284536361694, R2 0.6075893640518188
Test Epoch26 layer0 out_loss 0.6083818674087524, R2 0.5370285511016846
Test Epoch26 layer1 out_loss 0.5477973818778992, R2 0.5831326246261597
Test Epoch26 layer2 out_loss 0.5543840527534485, R2 0.578120231628418
Test Epoch26 layer3 out_loss 0.5537194609642029, R2 0.5786260366439819
Test Epoch26 layer4 out_loss 0.5571874380111694, R2 0.5759868621826172
Test Epoch26 layer5 out_loss 0.5626274943351746, R2 0.5718470811843872
Test Epoch26 layer6 out_loss 0.5619378089904785, R2 0.5723719596862793
Test Epoch26 layer7 out_loss 0.5634792447090149, R2 0.5711989402770996
Train Epoch27 out_loss 0.5493819117546082, R2 0.588760495185852
Test Epoch27 layer0 out_loss 0.5717576742172241, R2 0.5648991465568542
Test Epoch27 layer1 out_loss 0.5739144682884216, R2 0.5632578134536743
Test Epoch27 layer2 out_loss 0.5719163417816162, R2 0.5647784471511841
Test Epoch27 layer3 out_loss 0.596881628036499, R2 0.5457801222801208
Test Epoch27 layer4 out_loss 0.5921375751495361, R2 0.5493902564048767
Test Epoch27 layer5 out_loss 0.5908698439598083, R2 0.5503550171852112
Test Epoch27 layer6 out_loss 0.6208500266075134, R2 0.5275404453277588
Test Epoch27 layer7 out_loss 0.6243535876274109, R2 0.5248742699623108
Train Epoch28 out_loss 0.5394322872161865, R2 0.5962083339691162
Test Epoch28 layer0 out_loss 0.5316886305809021, R2 0.5953912734985352
Test Epoch28 layer1 out_loss 0.5151170492172241, R2 0.6080020070075989
Test Epoch28 layer2 out_loss 0.5167703032493591, R2 0.6067438721656799
Test Epoch28 layer3 out_loss 0.5223419666290283, R2 0.6025038957595825
Test Epoch28 layer4 out_loss 0.5191578269004822, R2 0.6049270033836365
Test Epoch28 layer5 out_loss 0.521462619304657, R2 0.6031730771064758
Test Epoch28 layer6 out_loss 0.5230220556259155, R2 0.6019863486289978
Test Epoch28 layer7 out_loss 0.524437665939331, R2 0.6009091138839722
Train Epoch29 out_loss 0.5287759304046631, R2 0.6041852235794067
Test Epoch29 layer0 out_loss 0.5751926302909851, R2 0.5622851848602295
Test Epoch29 layer1 out_loss 0.5210992097854614, R2 0.6034495830535889
Test Epoch29 layer2 out_loss 0.5171948671340942, R2 0.6064207553863525
Test Epoch29 layer3 out_loss 0.5186752676963806, R2 0.6052942276000977
Test Epoch29 layer4 out_loss 0.5190886855125427, R2 0.6049796342849731
Test Epoch29 layer5 out_loss 0.5245583653450012, R2 0.6008172631263733
Test Epoch29 layer6 out_loss 0.5262426733970642, R2 0.5995354652404785
Test Epoch29 layer7 out_loss 0.5291939377784729, R2 0.5972896218299866
Train Epoch30 out_loss 0.5293092131614685, R2 0.603786289691925
Test Epoch30 layer0 out_loss 0.5263509750366211, R2 0.5994530916213989
Test Epoch30 layer1 out_loss 0.5105776190757751, R2 0.6114564538002014
Test Epoch30 layer2 out_loss 0.5056228637695312, R2 0.6152269840240479
Test Epoch30 layer3 out_loss 0.5091596245765686, R2 0.6125354766845703
Test Epoch30 layer4 out_loss 0.514929473400116, R2 0.6081447601318359
Test Epoch30 layer5 out_loss 0.5134247541427612, R2 0.6092897653579712
Test Epoch30 layer6 out_loss 0.5163517594337463, R2 0.6070623993873596
Test Epoch30 layer7 out_loss 0.5170907974243164, R2 0.6065000295639038
Train Epoch31 out_loss 0.5227135419845581, R2 0.6087234020233154
Test Epoch31 layer0 out_loss 0.5728865265846252, R2 0.5640401244163513
Test Epoch31 layer1 out_loss 0.550137996673584, R2 0.5813513994216919
Test Epoch31 layer2 out_loss 0.5712537169456482, R2 0.5652827024459839
Test Epoch31 layer3 out_loss 0.5827832818031311, R2 0.5565087795257568
Test Epoch31 layer4 out_loss 0.5935134887695312, R2 0.5483431816101074
Test Epoch31 layer5 out_loss 0.5988957285881042, R2 0.5442473888397217
Test Epoch31 layer6 out_loss 0.6144074201583862, R2 0.5324431657791138
Test Epoch31 layer7 out_loss 0.6180928349494934, R2 0.5296386480331421
Train Epoch32 out_loss 0.5562554001808167, R2 0.5836151838302612
Test Epoch32 layer0 out_loss 0.6168769598007202, R2 0.5305638909339905
Test Epoch32 layer1 out_loss 0.5156745910644531, R2 0.6075776815414429
Test Epoch32 layer2 out_loss 0.5142812728881836, R2 0.6086379885673523
Test Epoch32 layer3 out_loss 0.5302242040634155, R2 0.5965056419372559
Test Epoch32 layer4 out_loss 0.5290255546569824, R2 0.5974178314208984
Test Epoch32 layer5 out_loss 0.5234858989715576, R2 0.6016334295272827
Test Epoch32 layer6 out_loss 0.5287435054779053, R2 0.5976324081420898
Test Epoch32 layer7 out_loss 0.5496736168861389, R2 0.58170485496521
Train Epoch33 out_loss 0.5685660243034363, R2 0.5744005441665649
Test Epoch33 layer0 out_loss 0.5952064990997314, R2 0.5470548868179321
Test Epoch33 layer1 out_loss 0.554008960723877, R2 0.5784057378768921
Test Epoch33 layer2 out_loss 0.5452703237533569, R2 0.5850557088851929
Test Epoch33 layer3 out_loss 0.5435270667076111, R2 0.586382269859314
Test Epoch33 layer4 out_loss 0.5811600685119629, R2 0.557744026184082
Test Epoch33 layer5 out_loss 0.5643738508224487, R2 0.5705181360244751
Test Epoch33 layer6 out_loss 0.5662667751312256, R2 0.5690776109695435
Test Epoch33 layer7 out_loss 0.5744566321372986, R2 0.5628452301025391
Train Epoch34 out_loss 0.5358747243881226, R2 0.5988712906837463
Test Epoch34 layer0 out_loss 0.5938765406608582, R2 0.5480669140815735
Test Epoch34 layer1 out_loss 0.5936327576637268, R2 0.5482524633407593
Test Epoch34 layer2 out_loss 0.5786802768707275, R2 0.5596311092376709
Test Epoch34 layer3 out_loss 0.577045738697052, R2 0.5608749389648438
Test Epoch34 layer4 out_loss 0.5839474201202393, R2 0.555622935295105
Test Epoch34 layer5 out_loss 0.5772033929824829, R2 0.5607550144195557
Test Epoch34 layer6 out_loss 0.5725964903831482, R2 0.5642608404159546
Test Epoch34 layer7 out_loss 0.5816301703453064, R2 0.5573862791061401
Train Epoch35 out_loss 0.5358190536499023, R2 0.5989129543304443
Test Epoch35 layer0 out_loss 0.6044155359268188, R2 0.5400469303131104
Test Epoch35 layer1 out_loss 0.5581924915313721, R2 0.5752221345901489
Test Epoch35 layer2 out_loss 0.5363297462463379, R2 0.5918593406677246
Test Epoch35 layer3 out_loss 0.5515472292900085, R2 0.5802790522575378
Test Epoch35 layer4 out_loss 0.535692572593689, R2 0.5923442840576172
Test Epoch35 layer5 out_loss 0.5412088632583618, R2 0.588146448135376
Test Epoch35 layer6 out_loss 0.5403485894203186, R2 0.5888010263442993
Test Epoch35 layer7 out_loss 0.5403358340263367, R2 0.5888108015060425
Train Epoch36 out_loss 0.5133130550384521, R2 0.6157599687576294
Test Epoch36 layer0 out_loss 0.5178104043006897, R2 0.6059523820877075
Test Epoch36 layer1 out_loss 0.5001992583274841, R2 0.619354248046875
Test Epoch36 layer2 out_loss 0.4964854419231415, R2 0.6221804022789001
Test Epoch36 layer3 out_loss 0.5049577355384827, R2 0.6157330870628357
Test Epoch36 layer4 out_loss 0.5021576285362244, R2 0.6178639531135559
Test Epoch36 layer5 out_loss 0.5169051289558411, R2 0.6066412925720215
Test Epoch36 layer6 out_loss 0.5169162750244141, R2 0.6066328287124634
Test Epoch36 layer7 out_loss 0.5154710412025452, R2 0.6077325940132141
Train Epoch37 out_loss 0.5306640863418579, R2 0.6027719974517822
Test Epoch37 layer0 out_loss 0.5117485523223877, R2 0.6105653643608093
Test Epoch37 layer1 out_loss 0.5107481479644775, R2 0.6113266944885254
Test Epoch37 layer2 out_loss 0.5149084329605103, R2 0.6081607341766357
Test Epoch37 layer3 out_loss 0.5124879479408264, R2 0.6100026965141296
Test Epoch37 layer4 out_loss 0.5162403583526611, R2 0.6071471571922302
Test Epoch37 layer5 out_loss 0.5141652226448059, R2 0.6087262630462646
Test Epoch37 layer6 out_loss 0.5150898694992065, R2 0.6080226898193359
Test Epoch37 layer7 out_loss 0.5172518491744995, R2 0.6063774824142456
Train Epoch38 out_loss 0.5454679131507874, R2 0.5916903018951416
Test Epoch38 layer0 out_loss 0.6727063059806824, R2 0.48807841539382935
Test Epoch38 layer1 out_loss 0.6093034148216248, R2 0.5363272428512573
Test Epoch38 layer2 out_loss 0.6269429326057434, R2 0.5229038000106812
Test Epoch38 layer3 out_loss 0.6237912178039551, R2 0.5253021717071533
Test Epoch38 layer4 out_loss 0.6212858557701111, R2 0.5272088050842285
Test Epoch38 layer5 out_loss 0.6111966371536255, R2 0.5348865389823914
Test Epoch38 layer6 out_loss 0.6424193978309631, R2 0.5111263990402222
Test Epoch38 layer7 out_loss 0.6767654418945312, R2 0.4849894642829895
Train Epoch39 out_loss 0.5184367299079895, R2 0.6119247674942017
Test Epoch39 layer0 out_loss 0.5236788988113403, R2 0.6014865040779114
Test Epoch39 layer1 out_loss 0.4964344799518585, R2 0.6222192049026489
Test Epoch39 layer2 out_loss 0.49275094270706177, R2 0.625022292137146
Test Epoch39 layer3 out_loss 0.4925311505794525, R2 0.6251896023750305
Test Epoch39 layer4 out_loss 0.49161210656166077, R2 0.6258889436721802
Test Epoch39 layer5 out_loss 0.4924240708351135, R2 0.6252710819244385
Test Epoch39 layer6 out_loss 0.49113041162490845, R2 0.6262555122375488
Test Epoch39 layer7 out_loss 0.491561621427536, R2 0.6259273886680603
Train Epoch40 out_loss 0.5495414733886719, R2 0.5886412858963013
Test Epoch40 layer0 out_loss 0.6075178384780884, R2 0.5376860499382019
Test Epoch40 layer1 out_loss 0.5338433384895325, R2 0.5937514901161194
Test Epoch40 layer2 out_loss 0.5447553992271423, R2 0.5854475498199463
Test Epoch40 layer3 out_loss 0.554794192314148, R2 0.577808141708374
Test Epoch40 layer4 out_loss 0.5512201189994812, R2 0.5805279612541199
Test Epoch40 layer5 out_loss 0.5546678304672241, R2 0.5779043436050415
Test Epoch40 layer6 out_loss 0.5632328391075134, R2 0.571386456489563
Test Epoch40 layer7 out_loss 0.5676839351654053, R2 0.5679992437362671
Train Epoch41 out_loss 0.5435015559196472, R2 0.5931623578071594
Test Epoch41 layer0 out_loss 0.5684224963188171, R2 0.5674371719360352
Test Epoch41 layer1 out_loss 0.5423541069030762, R2 0.5872749090194702
Test Epoch41 layer2 out_loss 0.5769944787025452, R2 0.5609139800071716
