Start Training
Train Epoch0 out_loss 1.5165209770202637, R2 -0.1440638303756714
Test Epoch8 layer0 out_loss 1.2374316453933716, R2 0.08706814050674438
Test Epoch8 layer1 out_loss 1.2485257387161255, R2 0.0788833498954773
Test Epoch8 layer2 out_loss 1.2680978775024414, R2 0.06444370746612549
Test Epoch8 layer3 out_loss 1.2712061405181885, R2 0.06215047836303711
Train Epoch9 out_loss 1.0592483282089233, R2 0.20090335607528687
Test Epoch9 layer0 out_loss 0.7764527797698975, R2 0.4271615147590637
Test Epoch9 layer1 out_loss 0.8169158697128296, R2 0.3973093032836914
Test Epoch9 layer2 out_loss 0.855916440486908, R2 0.3685360550880432
Test Epoch9 layer3 out_loss 0.8580617904663086, R2 0.3669533133506775
Train Epoch10 out_loss 0.7650754451751709, R2 0.4228271245956421
Test Epoch10 layer0 out_loss 0.7410452961921692, R2 0.4532838463783264
Test Epoch10 layer1 out_loss 0.7564099431037903, R2 0.4419483542442322
Test Epoch10 layer2 out_loss 0.7919130325317383, R2 0.4157554507255554
Test Epoch10 layer3 out_loss 0.8150663375854492, R2 0.3986738324165344
Train Epoch11 out_loss 0.6941468119621277, R2 0.47633570432662964
Test Epoch11 layer0 out_loss 0.7828490138053894, R2 0.42244255542755127
Test Epoch11 layer1 out_loss 0.7420216202735901, R2 0.4525635242462158
Test Epoch11 layer2 out_loss 0.7514861822128296, R2 0.4455808997154236
Test Epoch11 layer3 out_loss 0.7446209788322449, R2 0.4506458044052124
Train Epoch12 out_loss 0.7062962055206299, R2 0.4671705365180969
Test Epoch12 layer0 out_loss 0.8934183120727539, R2 0.34086859226226807
Test Epoch12 layer1 out_loss 0.8459506034851074, R2 0.37588852643966675
Test Epoch12 layer2 out_loss 0.8470325469970703, R2 0.3750903010368347
Test Epoch12 layer3 out_loss 0.8847030997276306, R2 0.3472983241081238
Train Epoch13 out_loss 0.6647316217422485, R2 0.49852681159973145
Test Epoch13 layer0 out_loss 0.6302428841590881, R2 0.5350298285484314
Test Epoch13 layer1 out_loss 0.6323954463005066, R2 0.5334417819976807
Test Epoch13 layer2 out_loss 0.6333948373794556, R2 0.5327044129371643
Test Epoch13 layer3 out_loss 0.6387190818786621, R2 0.5287764072418213
Train Epoch14 out_loss 0.6466757655143738, R2 0.5121477842330933
Test Epoch14 layer0 out_loss 0.6545347571372986, R2 0.5171082019805908
Test Epoch14 layer1 out_loss 0.6378321051597595, R2 0.5294307470321655
Test Epoch14 layer2 out_loss 0.628399670124054, R2 0.5363896489143372
Test Epoch14 layer3 out_loss 0.6345207691192627, R2 0.5318737030029297
Train Epoch15 out_loss 0.6412320733070374, R2 0.5162545442581177
Test Epoch15 layer0 out_loss 0.6171196103096008, R2 0.544711709022522
Test Epoch15 layer1 out_loss 0.6535148620605469, R2 0.5178606510162354
Test Epoch15 layer2 out_loss 0.6195003986358643, R2 0.542955219745636
Test Epoch15 layer3 out_loss 0.681721031665802, R2 0.4970511198043823
Train Epoch16 out_loss 0.6110538840293884, R2 0.5390210151672363
Test Epoch16 layer0 out_loss 0.5989028811454773, R2 0.558151364326477
Test Epoch16 layer1 out_loss 0.6002234816551208, R2 0.5571770668029785
Test Epoch16 layer2 out_loss 0.5839375853538513, R2 0.5691921710968018
Test Epoch16 layer3 out_loss 0.5782982110977173, R2 0.5733526945114136
Train Epoch17 out_loss 0.6270431280136108, R2 0.526958703994751
Test Epoch17 layer0 out_loss 0.6424294710159302, R2 0.5260390043258667
Test Epoch17 layer1 out_loss 0.6268178224563599, R2 0.5375567078590393
Test Epoch17 layer2 out_loss 0.6322651505470276, R2 0.5335378646850586
Test Epoch17 layer3 out_loss 0.6225395202636719, R2 0.5407130718231201
Train Epoch18 out_loss 0.589999258518219, R2 0.5549047589302063
Test Epoch18 layer0 out_loss 0.6211080551147461, R2 0.5417691469192505
Test Epoch18 layer1 out_loss 0.6158576011657715, R2 0.5456427335739136
Test Epoch18 layer2 out_loss 0.5871113538742065, R2 0.5668506622314453
Test Epoch18 layer3 out_loss 0.5885648727416992, R2 0.565778374671936
Train Epoch19 out_loss 0.5883128046989441, R2 0.5561768412590027
Test Epoch19 layer0 out_loss 0.6169936656951904, R2 0.544804573059082
Test Epoch19 layer1 out_loss 0.6003330945968628, R2 0.5570961236953735
Test Epoch19 layer2 out_loss 0.5871083736419678, R2 0.5668529272079468
Test Epoch19 layer3 out_loss 0.5767190456390381, R2 0.5745177268981934
Train Epoch20 out_loss 0.5897536277770996, R2 0.5550898909568787
Test Epoch20 layer0 out_loss 0.6274644136428833, R2 0.5370796918869019
Test Epoch20 layer1 out_loss 0.5879831314086914, R2 0.5662075281143188
Test Epoch20 layer2 out_loss 0.5762725472450256, R2 0.5748471617698669
Test Epoch20 layer3 out_loss 0.57573002576828, R2 0.5752474069595337
Train Epoch21 out_loss 0.5770089626312256, R2 0.5647047758102417
Test Epoch21 layer0 out_loss 0.6172440648078918, R2 0.5446199178695679
Test Epoch21 layer1 out_loss 0.5897642374038696, R2 0.5648934841156006
Test Epoch21 layer2 out_loss 0.5665875673294067, R2 0.5819923877716064
Test Epoch21 layer3 out_loss 0.564026951789856, R2 0.5838814973831177
Train Epoch22 out_loss 0.5755864381790161, R2 0.5657776594161987
Test Epoch22 layer0 out_loss 0.6333110332489014, R2 0.5327662229537964
Test Epoch22 layer1 out_loss 0.6413000822067261, R2 0.5268722772598267
Test Epoch22 layer2 out_loss 0.6268026828765869, R2 0.5375678539276123
Test Epoch22 layer3 out_loss 0.6467167735099792, R2 0.5228760242462158
Train Epoch23 out_loss 0.578571617603302, R2 0.5635255575180054
Test Epoch23 layer0 out_loss 0.6362160444259644, R2 0.5306230783462524
Test Epoch23 layer1 out_loss 0.5899640917778015, R2 0.5647460222244263
Test Epoch23 layer2 out_loss 0.5589205622673035, R2 0.5876488089561462
Test Epoch23 layer3 out_loss 0.5571246147155762, R2 0.5889738202095032
Train Epoch24 out_loss 0.5625460743904114, R2 0.5756155252456665
Test Epoch24 layer0 out_loss 0.6112607717514038, R2 0.5490341186523438
Test Epoch24 layer1 out_loss 0.5822461247444153, R2 0.5704400539398193
Test Epoch24 layer2 out_loss 0.5762400031089783, R2 0.5748711824417114
Test Epoch24 layer3 out_loss 0.5779220461845398, R2 0.5736302137374878
Train Epoch25 out_loss 0.5640106201171875, R2 0.5745106935501099
Test Epoch25 layer0 out_loss 0.6030684113502502, R2 0.5550781488418579
Test Epoch25 layer1 out_loss 0.5525143146514893, R2 0.5923751592636108
Test Epoch25 layer2 out_loss 0.5328580141067505, R2 0.606876790523529
Test Epoch25 layer3 out_loss 0.5372589826583862, R2 0.6036299467086792
Train Epoch26 out_loss 0.5764240026473999, R2 0.56514573097229
Test Epoch26 layer0 out_loss 0.5701737999916077, R2 0.5793465375900269
Test Epoch26 layer1 out_loss 0.5400959253311157, R2 0.6015369892120361
Test Epoch26 layer2 out_loss 0.5219076871871948, R2 0.6149555444717407
Test Epoch26 layer3 out_loss 0.5245065689086914, R2 0.613038182258606
Train Epoch27 out_loss 0.5443189740180969, R2 0.5893657803535461
Test Epoch27 layer0 out_loss 0.587226927280426, R2 0.5667654275894165
Test Epoch27 layer1 out_loss 0.542367160320282, R2 0.5998613238334656
Test Epoch27 layer2 out_loss 0.5299175977706909, R2 0.6090461611747742
Test Epoch27 layer3 out_loss 0.5357030630111694, R2 0.6047778129577637
Train Epoch28 out_loss 0.539587140083313, R2 0.5929358005523682
Test Epoch28 layer0 out_loss 0.5828317403793335, R2 0.5700080394744873
Test Epoch28 layer1 out_loss 0.5642197728157043, R2 0.5837392807006836
Test Epoch28 layer2 out_loss 0.5451688766479492, R2 0.5977942943572998
Test Epoch28 layer3 out_loss 0.5431334972381592, R2 0.5992959141731262
Train Epoch29 out_loss 0.5492951273918152, R2 0.5856120586395264
Test Epoch29 layer0 out_loss 0.6430966258049011, R2 0.5255467891693115
Test Epoch29 layer1 out_loss 0.5984567999839783, R2 0.5584803819656372
Test Epoch29 layer2 out_loss 0.5739912986755371, R2 0.5765302181243896
Test Epoch29 layer3 out_loss 0.5840409398078918, R2 0.569115936756134
Train Epoch30 out_loss 0.548900842666626, R2 0.5859090685844421
Test Epoch30 layer0 out_loss 0.5800088047981262, R2 0.5720906853675842
Test Epoch30 layer1 out_loss 0.5634527802467346, R2 0.5843051075935364
Test Epoch30 layer2 out_loss 0.5733441710472107, R2 0.5770076513290405
Test Epoch30 layer3 out_loss 0.5715484023094177, R2 0.5783324241638184
Train Epoch31 out_loss 0.5606554746627808, R2 0.5770418643951416
Test Epoch31 layer0 out_loss 0.6008020043373108, R2 0.5567502379417419
Test Epoch31 layer1 out_loss 0.56195467710495, R2 0.5854103565216064
Test Epoch31 layer2 out_loss 0.543352484703064, R2 0.5991343855857849
Test Epoch31 layer3 out_loss 0.5437135696411133, R2 0.5988679528236389
Train Epoch32 out_loss 0.55416339635849, R2 0.5819389820098877
Test Epoch32 layer0 out_loss 0.5990665555000305, R2 0.5580305457115173
Test Epoch32 layer1 out_loss 0.5676241517066956, R2 0.5812276005744934
Test Epoch32 layer2 out_loss 0.5553956627845764, R2 0.5902493596076965
Test Epoch32 layer3 out_loss 0.5640890002250671, R2 0.5838357210159302
Train Epoch33 out_loss 0.5755072236061096, R2 0.5658373832702637
Test Epoch33 layer0 out_loss 0.5932197570800781, R2 0.5623440742492676
Test Epoch33 layer1 out_loss 0.5460466742515564, R2 0.59714674949646
Test Epoch33 layer2 out_loss 0.5278246998786926, R2 0.6105902194976807
Test Epoch33 layer3 out_loss 0.5318145751953125, R2 0.6076465845108032
Train Epoch34 out_loss 0.5475544333457947, R2 0.5869252681732178
Test Epoch34 layer0 out_loss 0.5802051424980164, R2 0.5719457864761353
Test Epoch34 layer1 out_loss 0.6530085802078247, R2 0.518234133720398
Test Epoch34 layer2 out_loss 0.6172894835472107, R2 0.5445863604545593
Test Epoch34 layer3 out_loss 0.6279537081718445, R2 0.5367187261581421
Train Epoch35 out_loss 0.541716456413269, R2 0.5913290977478027
Test Epoch35 layer0 out_loss 0.5668924450874329, R2 0.5817674398422241
Test Epoch35 layer1 out_loss 0.5279155373573303, R2 0.6105232238769531
Test Epoch35 layer2 out_loss 0.5183950066566467, R2 0.6175470948219299
Test Epoch35 layer3 out_loss 0.5186740756034851, R2 0.617341160774231
Train Epoch36 out_loss 0.5440801978111267, R2 0.5895459055900574
Test Epoch36 layer0 out_loss 1.0449738502502441, R2 0.2290564775466919
Test Epoch36 layer1 out_loss 0.8439551591873169, R2 0.3773607015609741
Test Epoch36 layer2 out_loss 0.8152064085006714, R2 0.3985704779624939
Test Epoch36 layer3 out_loss 0.8378650546073914, R2 0.38185375928878784
Train Epoch37 out_loss 0.5282396674156189, R2 0.6014960408210754
Test Epoch37 layer0 out_loss 0.6753169298171997, R2 0.501775860786438
Test Epoch37 layer1 out_loss 0.568471372127533, R2 0.5806025266647339
Test Epoch37 layer2 out_loss 0.5455552935600281, R2 0.5975092649459839
Test Epoch37 layer3 out_loss 0.5585988163948059, R2 0.5878862142562866
Train Epoch38 out_loss 0.5401915311813354, R2 0.592479944229126
Test Epoch38 layer0 out_loss 0.5651895999908447, R2 0.583023726940155
Test Epoch38 layer1 out_loss 0.528804361820221, R2 0.6098674535751343
Test Epoch38 layer2 out_loss 0.5144898295402527, R2 0.620428204536438
Test Epoch38 layer3 out_loss 0.5200212001800537, R2 0.6163473129272461
Train Epoch39 out_loss 0.5283424258232117, R2 0.6014186143875122
Test Epoch39 layer0 out_loss 0.5639113783836365, R2 0.5839667320251465
Test Epoch39 layer1 out_loss 0.5289438366889954, R2 0.609764575958252
Test Epoch39 layer2 out_loss 0.517557680606842, R2 0.6181648373603821
Test Epoch39 layer3 out_loss 0.5118911862373352, R2 0.6223453283309937
Train Epoch40 out_loss 0.5385573506355286, R2 0.593712329864502
Test Epoch40 layer0 out_loss 0.5900115370750427, R2 0.5647110342979431
Test Epoch40 layer1 out_loss 0.5238191485404968, R2 0.6135453581809998
Test Epoch40 layer2 out_loss 0.5222336053848267, R2 0.6147150993347168
Test Epoch40 layer3 out_loss 0.528130054473877, R2 0.6103649139404297
Train Epoch41 out_loss 0.5326827168464661, R2 0.5981442928314209
Test Epoch41 layer0 out_loss 0.6283019781112671, R2 0.5364617109298706
Test Epoch41 layer1 out_loss 0.5653194189071655, R2 0.582927942276001
Test Epoch41 layer2 out_loss 0.5592041611671448, R2 0.5874395966529846
Test Epoch41 layer3 out_loss 0.5559269189834595, R2 0.5898574590682983
Train Epoch42 out_loss 0.5393325686454773, R2 0.5931275486946106
Test Epoch42 layer0 out_loss 0.5597133636474609, R2 0.5870639085769653
Test Epoch42 layer1 out_loss 0.5399482846260071, R2 0.6016458868980408
Test Epoch42 layer2 out_loss 0.5525151491165161, R2 0.5923745036125183
Test Epoch42 layer3 out_loss 0.5526464581489563, R2 0.5922776460647583
Train Epoch43 out_loss 0.5397229194641113, R2 0.5928330421447754
Test Epoch43 layer0 out_loss 0.5670737624168396, R2 0.5816336870193481
Test Epoch43 layer1 out_loss 0.5139965415000916, R2 0.6207920908927917
Test Epoch43 layer2 out_loss 0.5023093819618225, R2 0.629414439201355
Test Epoch43 layer3 out_loss 0.5029686093330383, R2 0.6289281249046326
Train Epoch44 out_loss 0.5238040685653687, R2 0.6048426628112793
Test Epoch44 layer0 out_loss 0.575771689414978, R2 0.5752166509628296
Test Epoch44 layer1 out_loss 0.5269870758056641, R2 0.6112082004547119
Test Epoch44 layer2 out_loss 0.5183889865875244, R2 0.6175515651702881
Test Epoch44 layer3 out_loss 0.5232168436050415, R2 0.6139897108078003
Train Epoch45 out_loss 0.5644580125808716, R2 0.5741732120513916
Test Epoch45 layer0 out_loss 0.5859162211418152, R2 0.5677324533462524
Test Epoch45 layer1 out_loss 0.545914888381958, R2 0.5972439050674438
Test Epoch45 layer2 out_loss 0.5464670062065125, R2 0.5968365669250488
Test Epoch45 layer3 out_loss 0.5400739312171936, R2 0.6015531420707703
Train Epoch46 out_loss 0.5098291039466858, R2 0.6153852343559265
Test Epoch46 layer0 out_loss 0.5497152805328369, R2 0.5944401025772095
Test Epoch46 layer1 out_loss 0.5097088813781738, R2 0.6239553689956665
Test Epoch46 layer2 out_loss 0.5047045350074768, R2 0.6276473999023438
Test Epoch46 layer3 out_loss 0.5065328478813171, R2 0.6262985467910767
Train Epoch47 out_loss 0.5419749617576599, R2 0.5911340713500977
Test Epoch47 layer0 out_loss 1.0412030220031738, R2 0.23183846473693848
Test Epoch47 layer1 out_loss 0.6886506676673889, R2 0.49193865060806274
Test Epoch47 layer2 out_loss 0.9096198081970215, R2 0.32891571521759033
Test Epoch47 layer3 out_loss 0.8499566912651062, R2 0.37293297052383423
Train Epoch48 out_loss 0.5373148918151855, R2 0.5946495532989502
Test Epoch48 layer0 out_loss 0.5450786352157593, R2 0.5978608727455139
Test Epoch48 layer1 out_loss 0.5437912940979004, R2 0.598810613155365
Test Epoch48 layer2 out_loss 0.543453574180603, R2 0.5990597605705261
Test Epoch48 layer3 out_loss 0.5414956212043762, R2 0.6005042791366577
Train Epoch49 out_loss 0.5279725790023804, R2 0.601697564125061
Test Epoch49 layer0 out_loss 0.5605255365371704, R2 0.5864647626876831
Test Epoch49 layer1 out_loss 0.5258071422576904, R2 0.6120786666870117
Test Epoch49 layer2 out_loss 0.5167643427848816, R2 0.6187501549720764
Test Epoch49 layer3 out_loss 0.5131836533546448, R2 0.6213918328285217
Train Epoch50 out_loss 0.5300448536872864, R2 0.6001341938972473
Test Epoch50 layer0 out_loss 0.6688682436943054, R2 0.5065333843231201
Test Epoch50 layer1 out_loss 0.5552150011062622, R2 0.5903826355934143
Test Epoch50 layer2 out_loss 0.5523972511291504, R2 0.5924614667892456
Test Epoch50 layer3 out_loss 0.5388282537460327, R2 0.602472186088562
Train Epoch51 out_loss 0.5142809152603149, R2 0.6120264530181885
Test Epoch51 layer0 out_loss 0.6153902411460876, R2 0.545987606048584
Test Epoch51 layer1 out_loss 0.5787810683250427, R2 0.5729964971542358
Test Epoch51 layer2 out_loss 0.5737722516059875, R2 0.5766918063163757
Test Epoch51 layer3 out_loss 0.5764226913452148, R2 0.5747363567352295
Train Epoch52 out_loss 0.5276759266853333, R2 0.6019213199615479
Test Epoch52 layer0 out_loss 0.5971641540527344, R2 0.5594341158866882
Test Epoch52 layer1 out_loss 0.5380917191505432, R2 0.6030155420303345
Test Epoch52 layer2 out_loss 0.5343021750450134, R2 0.605811357498169
Test Epoch52 layer3 out_loss 0.5445987582206726, R2 0.598214864730835
Train Epoch53 out_loss 0.5355154275894165, R2 0.5960070490837097
Test Epoch53 layer0 out_loss 0.5933406352996826, R2 0.5622549653053284
Test Epoch53 layer1 out_loss 0.5365616679191589, R2 0.6041443943977356
Test Epoch53 layer2 out_loss 0.5305829048156738, R2 0.6085553169250488
Test Epoch53 layer3 out_loss 0.5301294922828674, R2 0.6088898181915283
Train Epoch54 out_loss 0.5240925550460815, R2 0.6046246290206909
Test Epoch54 layer0 out_loss 0.5509616136550903, R2 0.5935206413269043
Test Epoch54 layer1 out_loss 0.5031542778015137, R2 0.6287911534309387
Test Epoch54 layer2 out_loss 0.5035382509231567, R2 0.6285078525543213
Test Epoch54 layer3 out_loss 0.5099599957466125, R2 0.6237701177597046
Train Epoch55 out_loss 0.5303224921226501, R2 0.5999245643615723
Test Epoch55 layer0 out_loss 0.5564627051353455, R2 0.589462161064148
Test Epoch55 layer1 out_loss 0.5229800939559937, R2 0.6141643524169922
Test Epoch55 layer2 out_loss 0.522203803062439, R2 0.6147371530532837
Test Epoch55 layer3 out_loss 0.5216498970985413, R2 0.615145742893219
Train Epoch56 out_loss 0.5286039113998413, R2 0.6012212038040161
Test Epoch56 layer0 out_loss 0.5583344101905823, R2 0.5880812406539917
Test Epoch56 layer1 out_loss 0.5167620182037354, R2 0.6187518835067749
Test Epoch56 layer2 out_loss 0.5138826370239258, R2 0.620876133441925
Test Epoch56 layer3 out_loss 0.5168262720108032, R2 0.6187044382095337
Train Epoch57 out_loss 0.5299882888793945, R2 0.6001772880554199
Test Epoch57 layer0 out_loss 0.5628774762153625, R2 0.5847295522689819
Test Epoch57 layer1 out_loss 0.5287488102912903, R2 0.6099084615707397
Test Epoch57 layer2 out_loss 0.5239060521125793, R2 0.6134812831878662
Test Epoch57 layer3 out_loss 0.5225659012794495, R2 0.6144699454307556
Train Epoch58 out_loss 0.532210648059845, R2 0.5985003113746643
Test Epoch58 layer0 out_loss 0.5880213379859924, R2 0.5661793351173401
Test Epoch58 layer1 out_loss 0.6027381420135498, R2 0.5553218126296997
Test Epoch58 layer2 out_loss 0.6098495721817017, R2 0.5500752925872803
Test Epoch58 layer3 out_loss 0.6135103702545166, R2 0.5473744869232178
Train Epoch59 out_loss 0.5426608920097351, R2 0.5906165838241577
Test Epoch59 layer0 out_loss 0.671562135219574, R2 0.5045459866523743
Test Epoch59 layer1 out_loss 0.57157963514328, R2 0.5783094167709351
Test Epoch59 layer2 out_loss 0.5728700757026672, R2 0.5773574113845825
Test Epoch59 layer3 out_loss 0.569017767906189, R2 0.5801994800567627
Train Epoch60 out_loss 0.5203683376312256, R2 0.6074343919754028
Test Epoch60 layer0 out_loss 0.5653015971183777, R2 0.5829411149024963
Test Epoch60 layer1 out_loss 0.5076740980148315, R2 0.6254565715789795
Test Epoch60 layer2 out_loss 0.5007667541503906, R2 0.6305525898933411
Test Epoch60 layer3 out_loss 0.5004505515098572, R2 0.6307858228683472
Train Epoch61 out_loss 0.5250338315963745, R2 0.6039144992828369
Test Epoch61 layer0 out_loss 0.5648155212402344, R2 0.5832997560501099
Test Epoch61 layer1 out_loss 0.5223450660705566, R2 0.6146328449249268
Test Epoch61 layer2 out_loss 0.5031776428222656, R2 0.6287739276885986
Test Epoch61 layer3 out_loss 0.5117599368095398, R2 0.6224422454833984
Train Epoch62 out_loss 0.52467942237854, R2 0.6041821241378784
Test Epoch62 layer0 out_loss 0.6088060736656189, R2 0.5508451461791992
Test Epoch62 layer1 out_loss 0.5790932178497314, R2 0.5727661848068237
Test Epoch62 layer2 out_loss 0.5942745208740234, R2 0.5615659356117249
Test Epoch62 layer3 out_loss 0.6009860038757324, R2 0.5566145181655884
Train Epoch63 out_loss 0.5209718346595764, R2 0.6069788932800293
Test Epoch63 layer0 out_loss 0.5614151954650879, R2 0.5858083963394165
Test Epoch63 layer1 out_loss 0.5264545679092407, R2 0.6116010546684265
Test Epoch63 layer2 out_loss 0.5245378613471985, R2 0.6130151152610779
Test Epoch63 layer3 out_loss 0.5226902365684509, R2 0.6143782138824463
Train Epoch64 out_loss 0.530082643032074, R2 0.6001056432723999
Test Epoch64 layer0 out_loss 1.2991418838500977, R2 0.04154050350189209
Test Epoch64 layer1 out_loss 1.1017521619796753, R2 0.18716752529144287
Test Epoch64 layer2 out_loss 1.2313560247421265, R2 0.09155046939849854
Test Epoch64 layer3 out_loss 1.2099305391311646, R2 0.1073574423789978
Train Epoch65 out_loss 0.5760089159011841, R2 0.5654588937759399
Test Epoch65 layer0 out_loss 0.6247779130935669, R2 0.5390616655349731
Test Epoch65 layer1 out_loss 0.5171005129814148, R2 0.618502140045166
Test Epoch65 layer2 out_loss 0.5160505771636963, R2 0.6192767024040222
Test Epoch65 layer3 out_loss 0.5331746339797974, R2 0.6066431999206543
Train Epoch66 out_loss 0.5160138010978699, R2 0.6107192039489746
Test Epoch66 layer0 out_loss 0.6981276869773865, R2 0.4849469065666199
Test Epoch66 layer1 out_loss 0.6160064935684204, R2 0.5455329418182373
Test Epoch66 layer2 out_loss 0.6422604918479919, R2 0.5261636972427368
Test Epoch66 layer3 out_loss 0.6456764936447144, R2 0.5236434936523438
Train Epoch67 out_loss 0.5205749869346619, R2 0.6072781085968018
Test Epoch67 layer0 out_loss 0.5432624816894531, R2 0.5992007255554199
Test Epoch67 layer1 out_loss 0.49756568670272827, R2 0.6329141855239868
Test Epoch67 layer2 out_loss 0.4921337962150574, R2 0.6369216442108154
Test Epoch67 layer3 out_loss 0.4949209988117218, R2 0.6348653435707092
Train Epoch68 out_loss 0.5068067908287048, R2 0.6176651120185852
Test Epoch68 layer0 out_loss 0.5363207459449768, R2 0.604322075843811
Test Epoch68 layer1 out_loss 0.4974649250507355, R2 0.6329885721206665
Test Epoch68 layer2 out_loss 0.4906034767627716, R2 0.6380506753921509
Test Epoch68 layer3 out_loss 0.49299415946006775, R2 0.6362869143486023
Train Epoch69 out_loss 0.5181731581687927, R2 0.6090903282165527
Test Epoch69 layer0 out_loss 0.6713759303092957, R2 0.5046833753585815
Test Epoch69 layer1 out_loss 0.607296884059906, R2 0.5519585013389587
Test Epoch69 layer2 out_loss 0.6102334856987, R2 0.5497919917106628
Test Epoch69 layer3 out_loss 0.6021848917007446, R2 0.5557299852371216
Train Epoch70 out_loss 0.5227712392807007, R2 0.6056212186813354
Test Epoch70 layer0 out_loss 0.5704100728034973, R2 0.5791722536087036
Test Epoch70 layer1 out_loss 0.5026707649230957, R2 0.6291478872299194
Test Epoch70 layer2 out_loss 0.5034822821617126, R2 0.6285491585731506
Test Epoch70 layer3 out_loss 0.5180167555809021, R2 0.6178261637687683
Train Epoch71 out_loss 0.5433467626571655, R2 0.5900994539260864
Test Epoch71 layer0 out_loss 0.5824295282363892, R2 0.5703047513961792
Test Epoch71 layer1 out_loss 0.5500426888465881, R2 0.5941985845565796
Test Epoch71 layer2 out_loss 0.5617278814315796, R2 0.585577666759491
Test Epoch71 layer3 out_loss 0.5617551803588867, R2 0.5855575799942017
Train Epoch72 out_loss 0.5266201496124268, R2 0.602717936038971
Test Epoch72 layer0 out_loss 0.5802440643310547, R2 0.5719170570373535
Test Epoch72 layer1 out_loss 0.5280249714851379, R2 0.6104424595832825
Test Epoch72 layer2 out_loss 0.5280178189277649, R2 0.6104477643966675
Test Epoch72 layer3 out_loss 0.5275202989578247, R2 0.6108148097991943
Train Epoch73 out_loss 0.5096858143806458, R2 0.6154931783676147
Test Epoch73 layer0 out_loss 0.5586299300193787, R2 0.5878632068634033
Test Epoch73 layer1 out_loss 0.4981467127799988, R2 0.6324855089187622
Test Epoch73 layer2 out_loss 0.5020776391029358, R2 0.6295855045318604
Test Epoch73 layer3 out_loss 0.5011702179908752, R2 0.6302549242973328
Train Epoch74 out_loss 0.5027582049369812, R2 0.6207191944122314
Test Epoch74 layer0 out_loss 0.7283148765563965, R2 0.46267586946487427
Test Epoch74 layer1 out_loss 0.5938063263893127, R2 0.5619113445281982
Test Epoch74 layer2 out_loss 0.60526442527771, R2 0.5534579753875732
Test Epoch74 layer3 out_loss 0.5962579846382141, R2 0.5601025819778442
Train Epoch75 out_loss 0.5166127681732178, R2 0.6102672219276428
